Datetime,Open,High,Low,Close
2022-10-10 07:12:00,0.97375,0.97375,0.97375,0.97375
2022-10-10 07:22:00,0.97350,0.97350,0.97350,0.97350
2022-10-10 07:28:00,0.97355,0.97355,0.97350,0.97350
2022-10-10 07:37:00,0.97355,0.97355,0.97355,0.97355
2022-10-10 07:38:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 07:42:00,0.97350,0.97350,0.97350,0.97350
2022-10-10 07:59:00,0.97350,0.97350,0.97350,0.97350
2022-10-10 08:00:00,0.97350,0.97350,0.97350,0.97350
2022-10-10 08:04:00,0.97330,0.97350,0.97330,0.97350
2022-10-10 08:05:00,0.97350,0.97350,0.97350,0.97350
2022-10-10 08:06:00,0.97350,0.97350,0.97350,0.97350
2022-10-10 08:07:00,0.97340,0.97350,0.97340,0.97350
2022-10-10 08:08:00,0.97360,0.97360,0.97350,0.97350
2022-10-10 08:09:00,0.97350,0.97350,0.97340,0.97340
2022-10-10 08:10:00,0.97350,0.97360,0.97350,0.97360
2022-10-10 08:11:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:12:00,0.97370,0.97370,0.97360,0.97360
2022-10-10 08:13:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:15:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:17:00,0.97350,0.97350,0.97350,0.97350
2022-10-10 08:18:00,0.97360,0.97360,0.97350,0.97350
2022-10-10 08:19:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:22:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:26:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:27:00,0.97360,0.97360,0.97350,0.97350
2022-10-10 08:29:00,0.97370,0.97370,0.97370,0.97370
2022-10-10 08:30:00,0.97370,0.97370,0.97350,0.97360
2022-10-10 08:31:00,0.97360,0.97375,0.97360,0.97375
2022-10-10 08:33:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:34:00,0.97360,0.97360,0.97360,0.97360
2022-10-10 08:36:00,0.97360,0.97370,0.97360,0.97370
2022-10-10 08:37:00,0.97370,0.97370,0.97370,0.97370
2022-10-10 08:38:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:39:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:40:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:41:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:42:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:43:00,0.97370,0.97370,0.97370,0.97370
2022-10-10 08:44:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:45:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:46:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:47:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:48:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:49:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:50:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 08:51:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:52:00,0.97370,0.97380,0.97370,0.97375
2022-10-10 08:53:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:54:00,0.97375,0.97375,0.97370,0.97370
2022-10-10 08:55:00,0.97375,0.97375,0.97370,0.97370
2022-10-10 08:56:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:57:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:58:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 08:59:00,0.97370,0.97370,0.97370,0.97370
2022-10-10 09:00:00,0.97365,0.97365,0.97350,0.97360
2022-10-10 09:01:00,0.97360,0.97380,0.97350,0.97365
2022-10-10 09:02:00,0.97360,0.97370,0.97340,0.97340
2022-10-10 09:03:00,0.97340,0.97345,0.97305,0.97310
2022-10-10 09:04:00,0.97310,0.97310,0.97300,0.97300
2022-10-10 09:05:00,0.97300,0.97300,0.97300,0.97300
2022-10-10 09:06:00,0.97300,0.97360,0.97300,0.97360
2022-10-10 09:07:00,0.97360,0.97360,0.97350,0.97350
2022-10-10 09:08:00,0.97355,0.97355,0.97350,0.97350
2022-10-10 09:09:00,0.97360,0.97380,0.97360,0.97380
2022-10-10 09:10:00,0.97390,0.97400,0.97380,0.97380
2022-10-10 09:11:00,0.97380,0.97390,0.97380,0.97390
2022-10-10 09:12:00,0.97370,0.97385,0.97345,0.97360
2022-10-10 09:13:00,0.97360,0.97375,0.97360,0.97370
2022-10-10 09:14:00,0.97365,0.97365,0.97365,0.97365
2022-10-10 09:15:00,0.97370,0.97380,0.97370,0.97375
2022-10-10 09:16:00,0.97380,0.97380,0.97365,0.97370
2022-10-10 09:17:00,0.97365,0.97380,0.97365,0.97380
2022-10-10 09:18:00,0.97380,0.97380,0.97380,0.97380
2022-10-10 09:19:00,0.97370,0.97380,0.97370,0.97380
2022-10-10 09:20:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 09:21:00,0.97375,0.97375,0.97375,0.97375
2022-10-10 09:22:00,0.97370,0.97380,0.97370,0.97375
2022-10-10 09:23:00,0.97380,0.97380,0.97370,0.97370
2022-10-10 09:24:00,0.97370,0.97375,0.97345,0.97360
2022-10-10 09:25:00,0.97350,0.97360,0.97300,0.97300
2022-10-10 09:26:00,0.97300,0.97330,0.97295,0.97315
2022-10-10 09:27:00,0.97315,0.97340,0.97315,0.97330
2022-10-10 09:28:00,0.97330,0.97340,0.97320,0.97340
2022-10-10 09:29:00,0.97340,0.97340,0.97330,0.97330
2022-10-10 09:30:00,0.97330,0.97330,0.97310,0.97320
2022-10-10 09:31:00,0.97315,0.97315,0.97300,0.97300
2022-10-10 09:32:00,0.97310,0.97330,0.97305,0.97320
2022-10-10 09:33:00,0.97320,0.97320,0.97300,0.97310
2022-10-10 09:34:00,0.97310,0.97320,0.97305,0.97320
2022-10-10 09:35:00,0.97320,0.97320,0.97320,0.97320
2022-10-10 09:36:00,0.97325,0.97340,0.97325,0.97340
2022-10-10 09:37:00,0.97340,0.97340,0.97325,0.97330
2022-10-10 09:38:00,0.97335,0.97335,0.97320,0.97320
2022-10-10 09:39:00,0.97330,0.97330,0.97310,0.97310
2022-10-10 09:40:00,0.97310,0.97310,0.97310,0.97310
2022-10-10 09:41:00,0.97330,0.97330,0.97320,0.97320
2022-10-10 09:42:00,0.97335,0.97335,0.97325,0.97330
2022-10-10 09:43:00,0.97330,0.97340,0.97325,0.97325
2022-10-10 09:44:00,0.97325,0.97330,0.97315,0.97330
2022-10-10 09:45:00,0.97315,0.97340,0.97315,0.97340
2022-10-10 09:46:00,0.97340,0.97345,0.97340,0.97345
2022-10-10 09:47:00,0.97355,0.97355,0.97340,0.97350
2022-10-10 09:48:00,0.97350,0.97350,0.97340,0.97340
2022-10-10 09:49:00,0.97345,0.97345,0.97340,0.97340
2022-10-10 09:50:00,0.97335,0.97335,0.97330,0.97330
2022-10-10 09:51:00,0.97330,0.97340,0.97330,0.97340
2022-10-10 09:52:00,0.97340,0.97340,0.97325,0.97330
2022-10-10 09:53:00,0.97330,0.97340,0.97325,0.97340
2022-10-10 09:54:00,0.97340,0.97340,0.97330,0.97330
2022-10-10 09:55:00,0.97340,0.97340,0.97325,0.97325
2022-10-10 09:56:00,0.97330,0.97330,0.97320,0.97320
2022-10-10 09:57:00,0.97330,0.97340,0.97320,0.97340
2022-10-10 09:58:00,0.97330,0.97330,0.97325,0.97325
2022-10-10 09:59:00,0.97320,0.97320,0.97310,0.97315
2022-10-10 10:01:00,0.97285,0.97300,0.97285,0.97300
2022-10-10 10:02:00,0.97300,0.97320,0.97300,0.97320
2022-10-10 10:03:00,0.97320,0.97330,0.97320,0.97330
2022-10-10 10:04:00,0.97330,0.97340,0.97330,0.97340
2022-10-10 10:05:00,0.97335,0.97335,0.97330,0.97330
2022-10-10 10:06:00,0.97340,0.97350,0.97340,0.97345
2022-10-10 10:07:00,0.97345,0.97345,0.97330,0.97330
2022-10-10 10:08:00,0.97325,0.97340,0.97325,0.97340
2022-10-10 10:09:00,0.97340,0.97350,0.97340,0.97350
2022-10-10 10:10:00,0.97345,0.97360,0.97345,0.97355
2022-10-10 10:11:00,0.97360,0.97360,0.97340,0.97340
2022-10-10 10:12:00,0.97350,0.97350,0.97330,0.97340
2022-10-10 10:13:00,0.97340,0.97345,0.97330,0.97330
2022-10-10 10:14:00,0.97330,0.97350,0.97330,0.97350
2022-10-10 10:15:00,0.97340,0.97350,0.97340,0.97350
